dattorro;0;2723435;0.523392
dattorro;1;2962981;0.522505
dattorro;2;2379514;0.579033
dattorro;3;1957940;0.62136
fdnRev;0;3694594784;29.9957
fdnRev;1;4112760727;22.191
fdnRev;2;936182686;29.9594
fdnRev;3;321468905;31.7208
freeverb;0;15260366;1.82025
freeverb;1;13368163;2.4849
freeverb;2;12717777;1.80113
freeverb;3;8370442;2.45722
greyhole;0;611378302;8.51969
greyhole;1;722000160;10.0356
greyhole;2;589851630;7.32016
greyhole;3;553620024;13.8166
jprev;0;2277380974;10.2725
jprev;1;2509351356;9.02558
jprev;2;2201499497;10.3113
jprev;3;2046001420;9.53697
reverbDesigner;0;3694594784;30.3411
reverbDesigner;1;4112760727;22.5162
reverbDesigner;2;936182686;30.3071
reverbDesigner;3;321468905;32.1672
reverbTank;0;671416545;12.0772
reverbTank;1;638394636;10.2518
reverbTank;2;648614647;11.1021
reverbTank;3;589286532;10.4388
reverbTester;0;29553;0.10541
reverbTester;1;72319;0.106182
reverbTester;2;22131;0.113913
reverbTester;3;23670;0.106183
vital_rev;0;4064322574;22.4963
vital_rev;1;4192258396;21.7357
vital_rev;2;3277422629;21.4431
vital_rev;3;2507639746;21.9123
zitaRev;0;143431505;2.63856
zitaRev;1;179487429;3.34598
zitaRev;2;90385745;2.50666
zitaRev;3;72557579;3.33506
zitaRevFDN;0;83147142;2.7345
zitaRevFDN;1;102973682;3.07629
zitaRevFDN;2;44786918;2.73352
zitaRevFDN;3;30454599;4.27724
